Invoice no,Customer id,Invoice date,Shopping mall,Product id,Category,Price,Gender,Age,Payment method
INV04000,C00315,2025-06-10,MK,P00227,Groceries,146.3,M,58,Cash
INV04001,C01186,2024-11-30,MK,P00417,Toys,27.72,M,77,Credit Card
INV04001,C01186,2024-11-30,MK,P00348,Groceries,141.53,M,77,Credit Card
INV04001,C01186,2024-11-30,MK,P00487,Groceries,130.1,M,77,Credit Card
INV04002,C01180,2024-02-01,MK,P00279,Electronics,2331.31,M,44,Mobile Payment
INV04002,C01180,2024-02-01,MK,P00056,Toys,65.67,M,44,Mobile Payment
INV04002,C01180,2024-02-01,MK,P00308,Toys,37.4,M,44,Mobile Payment
INV04003,C00234,2025-06-14,CYB,P00479,Books,110.14,M,42,Credit Card
INV04004,C00490,2025-03-28,TKO,P00040,Groceries,54.51,M,74,Mobile Payment
INV04004,C00490,2025-03-28,TKO,P00406,Groceries,42.81,M,74,Mobile Payment
INV04004,C00490,2025-03-28,TKO,P00201,Toys,61.48,M,74,Mobile Payment
INV04004,C00490,2025-03-28,TKO,P00492,Groceries,98.13,M,74,Mobile Payment
INV04004,C00490,2025-03-28,TKO,P00387,Toys,42.62,M,74,Mobile Payment
INV04005,C00392,2025-01-29,CYB,P00201,Toys,61.48,F,32,Cash
INV04005,C00392,2025-01-29,CYB,P00291,Clothing,497.27,F,32,Cash
INV04005,C00392,2025-01-29,CYB,P00259,Groceries,154.08,F,32,Cash
INV04005,C00392,2025-01-29,CYB,P00198,Toys,77.25,F,32,Cash
INV04006,C01261,2025-04-20,MK,P00421,Electronics,850.67,F,58,Credit Card
INV04006,C01261,2025-04-20,MK,P00445,Books,70.4,F,58,Credit Card
INV04006,C01261,2025-04-20,MK,P00098,Books,118.95,F,58,Credit Card
INV04007,C01130,2024-03-22,CYB,P00421,Electronics,850.67,F,27,Cash
INV04007,C01130,2024-03-22,CYB,P00321,Electronics,1119.04,F,27,Cash
INV04007,C01130,2024-03-22,CYB,P00533,Books,92.33,F,27,Cash
INV04007,C01130,2024-03-22,CYB,P00107,Groceries,155.03,F,27,Cash
INV04007,C01130,2024-03-22,CYB,P00006,Toys,32.97,F,27,Cash
INV04008,C00857,2025-01-13,ST,P00016,Groceries,134.67,M,39,Mobile Payment
INV04008,C00857,2025-01-13,ST,P00187,Toys,56.44,M,39,Mobile Payment
INV04008,C00857,2025-01-13,ST,P00098,Books,118.95,M,39,Mobile Payment
INV04008,C00857,2025-01-13,ST,P00101,Toys,35.4,M,39,Mobile Payment
INV04009,C00286,2024-12-05,TKO,P00300,Toys,26.97,M,56,Cash
INV04009,C00286,2024-12-05,TKO,P00065,Clothing,622.82,M,56,Cash
INV04009,C00286,2024-12-05,TKO,P00341,Clothing,483.09,M,56,Cash
INV04009,C00286,2024-12-05,TKO,P00438,Books,67.12,M,56,Cash
INV04009,C00286,2024-12-05,TKO,P00534,Clothing,549.37,M,56,Cash
INV04010,C01209,2024-08-21,ST,P00536,Groceries,175.09,F,65,Credit Card
INV04010,C01209,2024-08-21,ST,P00377,Books,72.63,F,65,Credit Card
INV04010,C01209,2024-08-21,ST,P00188,Books,128.21,F,65,Credit Card
INV04011,C01290,2024-05-27,CYB,P00115,Electronics,3714.52,M,48,Mobile Payment
INV04011,C01290,2024-05-27,CYB,P00182,Books,81.28,M,48,Mobile Payment
INV04011,C01290,2024-05-27,CYB,P00198,Toys,77.25,M,48,Mobile Payment
INV04011,C01290,2024-05-27,CYB,P00350,Books,114.94,M,48,Mobile Payment
INV04012,C01508,2024-09-23,MK,P00145,Books,111.31,F,21,Mobile Payment
INV04012,C01508,2024-09-23,MK,P00176,Electronics,2504.75,F,21,Mobile Payment
INV04012,C01508,2024-09-23,MK,P00495,Electronics,3006.71,F,21,Mobile Payment
INV04012,C01508,2024-09-23,MK,P00116,Toys,80.02,F,21,Mobile Payment
INV04012,C01508,2024-09-23,MK,P00141,Groceries,43.96,F,21,Mobile Payment
INV04013,C00947,2024-05-04,TKO,P00022,Toys,68.11,F,34,Credit Card
INV04014,C00815,2024-07-25,TKO,P00207,Clothing,309.04,F,58,Credit Card
INV04014,C00815,2024-07-25,TKO,P00201,Toys,61.48,F,58,Credit Card
INV04015,C00845,2025-06-14,CYB,P00383,Groceries,87.52,M,72,Credit Card
INV04015,C00845,2025-06-14,CYB,P00480,Groceries,74.67,M,72,Credit Card
INV04015,C00845,2025-06-14,CYB,P00270,Groceries,83.92,M,72,Credit Card
INV04015,C00845,2025-06-14,CYB,P00216,Groceries,133.4,M,72,Credit Card
INV04015,C00845,2025-06-14,CYB,P00417,Toys,27.72,M,72,Credit Card
INV04015,C00845,2025-06-14,CYB,P00114,Electronics,978.93,M,72,Credit Card
INV04016,C01210,2024-10-23,MK,P00526,Groceries,84.39,M,30,Credit Card
INV04016,C01210,2024-10-23,MK,P00223,Toys,30.79,M,30,Credit Card
INV04016,C01210,2024-10-23,MK,P00540,Groceries,140.75,M,30,Credit Card
INV04017,C00326,2025-05-29,CYB,P00459,Books,132.34,F,36,Credit Card
INV04017,C00326,2025-05-29,CYB,P00457,Books,130.98,F,36,Credit Card
INV04017,C00326,2025-05-29,CYB,P00397,Books,76.65,F,36,Credit Card
INV04018,C00303,2025-03-12,ST,P00330,Clothing,201.23,M,64,Credit Card
INV04018,C00303,2025-03-12,ST,P00224,Clothing,193.99,M,64,Credit Card
INV04018,C00303,2025-03-12,ST,P00357,Clothing,534.84,M,64,Credit Card
INV04018,C00303,2025-03-12,ST,P00495,Electronics,3006.71,M,64,Credit Card
INV04018,C00303,2025-03-12,ST,P00058,Clothing,360.23,M,64,Credit Card
INV04019,C00389,2024-06-14,MK,P00383,Groceries,87.52,M,58,Mobile Payment
INV04019,C00389,2024-06-14,MK,P00480,Groceries,74.67,M,58,Mobile Payment
INV04019,C00389,2024-06-14,MK,P00270,Groceries,83.92,M,58,Mobile Payment
INV04019,C00389,2024-06-14,MK,P00216,Groceries,133.4,M,58,Mobile Payment
INV04020,C00744,2025-12-16,ST,P00383,Groceries,87.52,F,70,Cash
INV04020,C00744,2025-12-16,ST,P00480,Groceries,74.67,F,70,Cash
INV04020,C00744,2025-12-16,ST,P00270,Groceries,83.92,F,70,Cash
INV04020,C00744,2025-12-16,ST,P00216,Groceries,133.4,F,70,Cash
INV04020,C00744,2025-12-16,ST,P00373,Clothing,403.67,F,70,Cash
INV04020,C00744,2025-12-16,ST,P00367,Groceries,136.88,F,70,Cash
INV04021,C00012,2024-06-03,CYB,P00259,Groceries,154.08,F,19,Cash
INV04021,C00012,2024-06-03,CYB,P00280,Books,103.83,F,19,Cash
INV04021,C00012,2024-06-03,CYB,P00048,Toys,39.08,F,19,Cash
INV04022,C01258,2025-02-02,MK,P00336,Groceries,126.74,M,69,Mobile Payment
INV04022,C01258,2025-02-02,MK,P00274,Clothing,134.23,M,69,Mobile Payment
INV04022,C01258,2025-02-02,MK,P00364,Books,91.15,M,69,Mobile Payment
INV04023,C00549,2025-10-26,MK,P00323,Electronics,1132.2,M,72,Cash
INV04023,C00549,2025-10-26,MK,P00132,Books,135.01,M,72,Cash
INV04023,C00549,2025-10-26,MK,P00029,Electronics,1860.49,M,72,Cash
INV04024,C01034,2024-12-28,ST,P00198,Toys,77.25,F,56,Cash
INV04024,C01034,2024-12-28,ST,P00516,Electronics,3209.54,F,56,Cash
INV04024,C01034,2024-12-28,ST,P00020,Books,113.63,F,56,Cash
INV04025,C01448,2024-08-05,ST,P00117,Clothing,317.32,M,25,Mobile Payment
INV04025,C01448,2024-08-05,ST,P00298,Toys,43.17,M,25,Mobile Payment
INV04025,C01448,2024-08-05,ST,P00438,Books,67.12,M,25,Mobile Payment
INV04026,C01496,2024-08-25,MK,P00383,Groceries,87.52,F,62,Credit Card
INV04026,C01496,2024-08-25,MK,P00480,Groceries,74.67,F,62,Credit Card
INV04026,C01496,2024-08-25,MK,P00270,Groceries,83.92,F,62,Credit Card
INV04026,C01496,2024-08-25,MK,P00216,Groceries,133.4,F,62,Credit Card
INV04026,C01496,2024-08-25,MK,P00151,Clothing,533.5,F,62,Credit Card
INV04027,C01405,2024-10-26,CYB,P00536,Groceries,175.09,M,48,Credit Card
INV04027,C01405,2024-10-26,CYB,P00401,Toys,33.44,M,48,Credit Card
INV04027,C01405,2024-10-26,CYB,P00281,Toys,60.31,M,48,Credit Card
INV04028,C01206,2024-10-27,MK,P00332,Electronics,3152.75,M,36,Mobile Payment
INV04028,C01206,2024-10-27,MK,P00401,Toys,33.44,M,36,Mobile Payment
INV04028,C01206,2024-10-27,MK,P00199,Electronics,3999.2,M,36,Mobile Payment
INV04029,C00724,2025-08-29,MK,P00432,Groceries,132.39,M,36,Cash
INV04029,C00724,2025-08-29,MK,P00083,Groceries,84.75,M,36,Cash
INV04029,C00724,2025-08-29,MK,P00465,Groceries,86.76,M,36,Cash
INV04029,C00724,2025-08-29,MK,P00544,Groceries,131.35,M,36,Cash
INV04030,C00522,2024-11-02,ST,P00125,Groceries,126.74,M,51,Mobile Payment
INV04031,C00411,2025-12-08,CYB,P00516,Electronics,3209.54,F,57,Cash
INV04031,C00411,2025-12-08,CYB,P00262,Groceries,66.99,F,57,Cash
INV04032,C00640,2025-06-19,MK,P00242,Groceries,155.43,M,52,Credit Card
INV04032,C00640,2025-06-19,MK,P00501,Groceries,116.41,M,52,Credit Card
INV04032,C00640,2025-06-19,MK,P00289,Groceries,43.04,M,52,Credit Card
INV04033,C00080,2025-06-10,TKO,P00095,Books,90.4,F,59,Cash
INV04033,C00080,2025-06-10,TKO,P00148,Books,97.11,F,59,Cash
INV04033,C00080,2025-06-10,TKO,P00219,Electronics,3996.33,F,59,Cash
INV04034,C00059,2024-07-13,CYB,P00383,Groceries,87.52,F,21,Mobile Payment
INV04034,C00059,2024-07-13,CYB,P00480,Groceries,74.67,F,21,Mobile Payment
INV04034,C00059,2024-07-13,CYB,P00270,Groceries,83.92,F,21,Mobile Payment
INV04034,C00059,2024-07-13,CYB,P00216,Groceries,133.4,F,21,Mobile Payment
INV04034,C00059,2024-07-13,CYB,P00457,Books,130.98,F,21,Mobile Payment
INV04035,C00124,2024-07-16,CYB,P00492,Groceries,98.13,F,53,Credit Card
INV04036,C00004,2025-05-20,ST,P00310,Electronics,3160.27,F,44,Credit Card
INV04037,C01423,2024-10-24,CYB,P00073,Toys,76.2,F,47,Credit Card
INV04037,C01423,2024-10-24,CYB,P00125,Groceries,126.74,F,47,Credit Card
INV04037,C01423,2024-10-24,CYB,P00088,Electronics,3390.18,F,47,Credit Card
INV04037,C01423,2024-10-24,CYB,P00453,Electronics,2355.04,F,47,Credit Card
INV04038,C01240,2024-06-24,CYB,P00189,Groceries,114.04,M,74,Mobile Payment
INV04038,C01240,2024-06-24,CYB,P00487,Groceries,130.1,M,74,Mobile Payment
INV04039,C00678,2025-08-05,MK,P00251,Electronics,2399.52,F,70,Credit Card
INV04039,C00678,2025-08-05,MK,P00144,Electronics,2226.98,F,70,Credit Card
INV04040,C00630,2025-05-30,CYB,P00424,Electronics,1396.33,M,37,Cash
INV04040,C00630,2025-05-30,CYB,P00128,Clothing,232.55,M,37,Cash
INV04040,C00630,2025-05-30,CYB,P00510,Clothing,118.44,M,37,Cash
INV04040,C00630,2025-05-30,CYB,P00060,Electronics,2223.34,M,37,Cash
INV04041,C01295,2025-08-30,MK,P00383,Groceries,87.52,M,41,Mobile Payment
INV04041,C01295,2025-08-30,MK,P00480,Groceries,74.67,M,41,Mobile Payment
INV04041,C01295,2025-08-30,MK,P00270,Groceries,83.92,M,41,Mobile Payment
INV04041,C01295,2025-08-30,MK,P00216,Groceries,133.4,M,41,Mobile Payment
INV04041,C01295,2025-08-30,MK,P00430,Books,112.35,M,41,Mobile Payment
INV04041,C01295,2025-08-30,MK,P00537,Groceries,174.59,M,41,Mobile Payment
INV04042,C00270,2024-01-13,MK,P00097,Books,76.91,M,29,Mobile Payment
INV04042,C00270,2024-01-13,MK,P00274,Clothing,134.23,M,29,Mobile Payment
INV04042,C00270,2024-01-13,MK,P00112,Electronics,2768.71,M,29,Mobile Payment
INV04042,C00270,2024-01-13,MK,P00455,Electronics,1385.55,M,29,Mobile Payment
INV04042,C00270,2024-01-13,MK,P00141,Groceries,43.96,M,29,Mobile Payment
INV04043,C01415,2024-03-01,ST,P00276,Toys,51.82,F,56,Mobile Payment
INV04043,C01415,2024-03-01,ST,P00094,Toys,28.33,F,56,Mobile Payment
INV04043,C01415,2024-03-01,ST,P00324,Toys,31.28,F,56,Mobile Payment
INV04044,C00673,2024-12-24,MK,P00298,Toys,43.17,M,35,Cash
INV04044,C00673,2024-12-24,MK,P00135,Groceries,172.0,M,35,Cash
INV04045,C00151,2024-08-29,MK,P00471,Groceries,53.2,F,42,Mobile Payment
INV04045,C00151,2024-08-29,MK,P00045,Clothing,614.87,F,42,Mobile Payment
INV04045,C00151,2024-08-29,MK,P00235,Groceries,79.39,F,42,Mobile Payment
INV04045,C00151,2024-08-29,MK,P00497,Books,79.88,F,42,Mobile Payment
INV04045,C00151,2024-08-29,MK,P00388,Electronics,904.0,F,42,Mobile Payment
INV04046,C00391,2025-03-12,CYB,P00383,Groceries,87.52,M,19,Credit Card
INV04046,C00391,2025-03-12,CYB,P00480,Groceries,74.67,M,19,Credit Card
INV04046,C00391,2025-03-12,CYB,P00270,Groceries,83.92,M,19,Credit Card
INV04046,C00391,2025-03-12,CYB,P00216,Groceries,133.4,M,19,Credit Card
INV04046,C00391,2025-03-12,CYB,P00102,Toys,77.82,M,19,Credit Card
INV04047,C00878,2025-06-28,TKO,P00383,Groceries,87.52,M,68,Mobile Payment
INV04047,C00878,2025-06-28,TKO,P00480,Groceries,74.67,M,68,Mobile Payment
INV04047,C00878,2025-06-28,TKO,P00270,Groceries,83.92,M,68,Mobile Payment
INV04047,C00878,2025-06-28,TKO,P00216,Groceries,133.4,M,68,Mobile Payment
INV04047,C00878,2025-06-28,TKO,P00459,Books,132.34,M,68,Mobile Payment
INV04047,C00878,2025-06-28,TKO,P00538,Groceries,62.67,M,68,Mobile Payment
INV04048,C00725,2025-01-14,MK,P00316,Clothing,275.36,M,72,Credit Card
INV04048,C00725,2025-01-14,MK,P00235,Groceries,79.39,M,72,Credit Card
INV04048,C00725,2025-01-14,MK,P00509,Clothing,588.2,M,72,Credit Card
INV04048,C00725,2025-01-14,MK,P00534,Clothing,549.37,M,72,Credit Card
INV04049,C01244,2025-11-04,ST,P00383,Groceries,87.52,M,34,Credit Card
INV04049,C01244,2025-11-04,ST,P00480,Groceries,74.67,M,34,Credit Card
INV04049,C01244,2025-11-04,ST,P00270,Groceries,83.92,M,34,Credit Card
INV04049,C01244,2025-11-04,ST,P00216,Groceries,133.4,M,34,Credit Card
INV04049,C01244,2025-11-04,ST,P00147,Electronics,3017.57,M,34,Credit Card
INV04049,C01244,2025-11-04,ST,P00195,Books,106.66,M,34,Credit Card
INV04050,C00304,2025-07-31,CYB,P00426,Books,111.87,M,46,Credit Card
INV04050,C00304,2025-07-31,CYB,P00468,Clothing,560.05,M,46,Credit Card
INV04051,C00856,2024-11-28,MK,P00249,Groceries,106.34,F,73,Credit Card
INV04051,C00856,2024-11-28,MK,P00183,Toys,29.64,F,73,Credit Card
INV04051,C00856,2024-11-28,MK,P00111,Toys,22.87,F,73,Credit Card
INV04051,C00856,2024-11-28,MK,P00083,Groceries,84.75,F,73,Credit Card
INV04051,C00856,2024-11-28,MK,P00086,Clothing,555.93,F,73,Credit Card
INV04052,C00470,2025-08-05,CYB,P00156,Electronics,1791.52,M,56,Credit Card
INV04052,C00470,2025-08-05,CYB,P00464,Toys,63.29,M,56,Credit Card
INV04052,C00470,2025-08-05,CYB,P00291,Clothing,497.27,M,56,Credit Card
INV04052,C00470,2025-08-05,CYB,P00085,Electronics,2170.5,M,56,Credit Card
INV04053,C01177,2025-08-18,CYB,P00067,Books,116.51,M,41,Cash
INV04053,C01177,2025-08-18,CYB,P00406,Groceries,42.81,M,41,Cash
INV04053,C01177,2025-08-18,CYB,P00049,Books,114.59,M,41,Cash
INV04053,C01177,2025-08-18,CYB,P00192,Books,68.33,M,41,Cash
INV04053,C01177,2025-08-18,CYB,P00058,Clothing,360.23,M,41,Cash
INV04054,C00618,2025-08-12,CYB,P00134,Groceries,166.87,F,35,Cash
INV04054,C00618,2025-08-12,CYB,P00518,Electronics,1478.7,F,35,Cash
INV04055,C00146,2025-03-01,MK,P00383,Groceries,87.52,M,69,Cash
INV04055,C00146,2025-03-01,MK,P00480,Groceries,74.67,M,69,Cash
INV04055,C00146,2025-03-01,MK,P00270,Groceries,83.92,M,69,Cash
INV04055,C00146,2025-03-01,MK,P00216,Groceries,133.4,M,69,Cash
INV04055,C00146,2025-03-01,MK,P00157,Toys,60.03,M,69,Cash
INV04056,C00693,2024-12-02,ST,P00338,Electronics,3058.17,M,62,Credit Card
INV04056,C00693,2024-12-02,ST,P00252,Toys,24.45,M,62,Credit Card
INV04056,C00693,2024-12-02,ST,P00218,Clothing,278.93,M,62,Credit Card
INV04056,C00693,2024-12-02,ST,P00042,Clothing,379.68,M,62,Credit Card
INV04057,C00181,2025-01-22,CYB,P00125,Groceries,126.74,F,32,Cash
INV04058,C01365,2024-01-14,TKO,P00407,Groceries,100.15,M,74,Cash
INV04058,C01365,2024-01-14,TKO,P00289,Groceries,43.04,M,74,Cash
INV04058,C01365,2024-01-14,TKO,P00140,Books,100.5,M,74,Cash
INV04058,C01365,2024-01-14,TKO,P00285,Clothing,294.64,M,74,Cash
INV04058,C01365,2024-01-14,TKO,P00538,Groceries,62.67,M,74,Cash
INV04059,C00758,2025-01-03,CYB,P00525,Electronics,3347.63,F,68,Mobile Payment
INV04059,C00758,2025-01-03,CYB,P00402,Books,84.21,F,68,Mobile Payment
INV04059,C00758,2025-01-03,CYB,P00008,Groceries,163.31,F,68,Mobile Payment
INV04060,C00730,2024-11-01,TKO,P00170,Groceries,145.15,M,45,Credit Card
INV04060,C00730,2024-11-01,TKO,P00038,Groceries,99.18,M,45,Credit Card
INV04061,C00126,2024-12-30,MK,P00419,Toys,39.2,F,61,Cash
INV04061,C00126,2024-12-30,MK,P00151,Clothing,533.5,F,61,Cash
INV04061,C00126,2024-12-30,MK,P00385,Clothing,288.16,F,61,Cash
INV04062,C01103,2025-01-21,MK,P00151,Clothing,533.5,M,17,Mobile Payment
INV04062,C01103,2025-01-21,MK,P00055,Groceries,67.16,M,17,Mobile Payment
INV04062,C01103,2025-01-21,MK,P00179,Toys,74.31,M,17,Mobile Payment
INV04062,C01103,2025-01-21,MK,P00176,Electronics,2504.75,M,17,Mobile Payment
INV04062,C01103,2025-01-21,MK,P00469,Electronics,2697.43,M,17,Mobile Payment
INV04063,C00271,2024-07-11,MK,P00057,Electronics,899.82,M,30,Credit Card
INV04064,C01463,2024-06-27,ST,P00234,Clothing,262.94,F,53,Credit Card
INV04064,C01463,2024-06-27,ST,P00275,Groceries,125.5,F,53,Credit Card
INV04064,C01463,2024-06-27,ST,P00256,Electronics,830.45,F,53,Credit Card
INV04064,C01463,2024-06-27,ST,P00199,Electronics,3999.2,F,53,Credit Card
INV04064,C01463,2024-06-27,ST,P00206,Toys,59.78,F,53,Credit Card
INV04065,C01236,2025-05-25,ST,P00483,Toys,70.65,F,27,Credit Card
INV04065,C01236,2025-05-25,ST,P00058,Clothing,360.23,F,27,Credit Card
INV04065,C01236,2025-05-25,ST,P00343,Electronics,3255.27,F,27,Credit Card
INV04065,C01236,2025-05-25,ST,P00114,Electronics,978.93,F,27,Credit Card
INV04065,C01236,2025-05-25,ST,P00543,Groceries,60.29,F,27,Credit Card
INV04066,C00485,2025-01-25,ST,P00520,Clothing,189.13,F,23,Mobile Payment
INV04066,C00485,2025-01-25,ST,P00317,Books,111.85,F,23,Mobile Payment
INV04066,C00485,2025-01-25,ST,P00534,Clothing,549.37,F,23,Mobile Payment
INV04066,C00485,2025-01-25,ST,P00217,Toys,82.61,F,23,Mobile Payment
INV04066,C00485,2025-01-25,ST,P00369,Toys,69.04,F,23,Mobile Payment
INV04067,C00462,2024-03-03,TKO,P00162,Books,71.67,M,56,Mobile Payment
INV04067,C00462,2024-03-03,TKO,P00037,Clothing,360.28,M,56,Mobile Payment
INV04067,C00462,2024-03-03,TKO,P00144,Electronics,2226.98,M,56,Mobile Payment
INV04068,C00745,2025-02-13,MK,P00007,Books,127.32,M,76,Cash
INV04068,C00745,2025-02-13,MK,P00013,Books,68.85,M,76,Cash
INV04069,C01411,2024-02-07,MK,P00397,Books,76.65,M,26,Credit Card
INV04070,C01489,2024-03-06,MK,P00022,Toys,68.11,M,40,Cash
INV04070,C01489,2024-03-06,MK,P00166,Electronics,3701.64,M,40,Cash
INV04070,C01489,2024-03-06,MK,P00285,Clothing,294.64,M,40,Cash
INV04071,C01242,2025-12-19,MK,P00383,Groceries,87.52,F,53,Credit Card
INV04071,C01242,2025-12-19,MK,P00480,Groceries,74.67,F,53,Credit Card
INV04071,C01242,2025-12-19,MK,P00270,Groceries,83.92,F,53,Credit Card
INV04071,C01242,2025-12-19,MK,P00216,Groceries,133.4,F,53,Credit Card
INV04072,C01280,2024-05-17,MK,P00290,Electronics,2419.59,M,22,Cash
INV04072,C01280,2024-05-17,MK,P00237,Groceries,130.02,M,22,Cash
INV04072,C01280,2024-05-17,MK,P00116,Toys,80.02,M,22,Cash
INV04073,C00256,2024-09-23,CYB,P00055,Groceries,67.16,M,24,Cash
INV04074,C00077,2024-04-25,CYB,P00144,Electronics,2226.98,M,38,Credit Card
INV04074,C00077,2024-04-25,CYB,P00364,Books,91.15,M,38,Credit Card
INV04074,C00077,2024-04-25,CYB,P00322,Electronics,1769.17,M,38,Credit Card
INV04074,C00077,2024-04-25,CYB,P00473,Books,140.91,M,38,Credit Card
INV04075,C00711,2025-08-18,MK,P00383,Groceries,87.52,F,17,Credit Card
INV04075,C00711,2025-08-18,MK,P00480,Groceries,74.67,F,17,Credit Card
INV04075,C00711,2025-08-18,MK,P00270,Groceries,83.92,F,17,Credit Card
INV04075,C00711,2025-08-18,MK,P00216,Groceries,133.4,F,17,Credit Card
INV04075,C00711,2025-08-18,MK,P00102,Toys,77.82,F,17,Credit Card
INV04075,C00711,2025-08-18,MK,P00262,Groceries,66.99,F,17,Credit Card
INV04076,C01127,2024-09-07,MK,P00251,Electronics,2399.52,M,74,Cash
INV04076,C01127,2024-09-07,MK,P00113,Toys,69.73,M,74,Cash
INV04077,C01348,2024-10-06,MK,P00383,Groceries,87.52,M,52,Credit Card
INV04077,C01348,2024-10-06,MK,P00480,Groceries,74.67,M,52,Credit Card
INV04077,C01348,2024-10-06,MK,P00270,Groceries,83.92,M,52,Credit Card
INV04077,C01348,2024-10-06,MK,P00216,Groceries,133.4,M,52,Credit Card
INV04078,C01103,2024-01-07,MK,P00213,Clothing,421.44,M,17,Mobile Payment
INV04078,C01103,2024-01-07,MK,P00303,Groceries,141.57,M,17,Mobile Payment
INV04078,C01103,2024-01-07,MK,P00260,Books,78.75,M,17,Mobile Payment
INV04078,C01103,2024-01-07,MK,P00386,Books,105.79,M,17,Mobile Payment
INV04079,C00182,2024-01-10,MK,P00242,Groceries,155.43,F,48,Credit Card
INV04079,C00182,2024-01-10,MK,P00011,Electronics,2171.57,F,48,Credit Card
INV04079,C00182,2024-01-10,MK,P00104,Groceries,42.33,F,48,Credit Card
INV04079,C00182,2024-01-10,MK,P00283,Electronics,2092.53,F,48,Credit Card
INV04079,C00182,2024-01-10,MK,P00513,Clothing,273.47,F,48,Credit Card
INV04080,C01177,2025-01-28,CYB,P00203,Books,75.46,M,41,Cash
INV04080,C01177,2025-01-28,CYB,P00440,Electronics,4116.54,M,41,Cash
INV04080,C01177,2025-01-28,CYB,P00297,Clothing,470.98,M,41,Cash
INV04080,C01177,2025-01-28,CYB,P00233,Groceries,112.14,M,41,Cash
INV04080,C01177,2025-01-28,CYB,P00096,Electronics,2577.36,M,41,Cash
INV04081,C00457,2025-04-21,MK,P00383,Groceries,87.52,F,30,Cash
INV04081,C00457,2025-04-21,MK,P00480,Groceries,74.67,F,30,Cash
INV04081,C00457,2025-04-21,MK,P00270,Groceries,83.92,F,30,Cash
INV04081,C00457,2025-04-21,MK,P00216,Groceries,133.4,F,30,Cash
INV04081,C00457,2025-04-21,MK,P00305,Toys,26.66,F,30,Cash
INV04082,C00282,2025-10-09,TKO,P00383,Groceries,87.52,M,29,Credit Card
INV04082,C00282,2025-10-09,TKO,P00480,Groceries,74.67,M,29,Credit Card
INV04082,C00282,2025-10-09,TKO,P00270,Groceries,83.92,M,29,Credit Card
INV04082,C00282,2025-10-09,TKO,P00216,Groceries,133.4,M,29,Credit Card
INV04082,C00282,2025-10-09,TKO,P00317,Books,111.85,M,29,Credit Card
INV04083,C00269,2025-08-27,TKO,P00383,Groceries,87.52,M,58,Credit Card
INV04083,C00269,2025-08-27,TKO,P00480,Groceries,74.67,M,58,Credit Card
INV04083,C00269,2025-08-27,TKO,P00270,Groceries,83.92,M,58,Credit Card
INV04083,C00269,2025-08-27,TKO,P00216,Groceries,133.4,M,58,Credit Card
INV04083,C00269,2025-08-27,TKO,P00546,Electronics,3813.42,M,58,Credit Card
INV04083,C00269,2025-08-27,TKO,P00300,Toys,26.97,M,58,Credit Card
INV04084,C00549,2025-09-16,TKO,P00072,Books,65.32,M,72,Cash
INV04085,C00700,2025-02-03,MK,P00396,Clothing,389.82,M,39,Credit Card
INV04085,C00700,2025-02-03,MK,P00289,Groceries,43.04,M,39,Credit Card
INV04086,C01456,2025-01-19,CYB,P00171,Groceries,177.27,M,56,Credit Card
INV04086,C01456,2025-01-19,CYB,P00122,Clothing,521.38,M,56,Credit Card
INV04086,C01456,2025-01-19,CYB,P00112,Electronics,2768.71,M,56,Credit Card
INV04086,C01456,2025-01-19,CYB,P00415,Toys,62.77,M,56,Credit Card
INV04086,C01456,2025-01-19,CYB,P00507,Electronics,1951.07,M,56,Credit Card
INV04087,C00925,2025-01-19,ST,P00383,Groceries,87.52,M,32,Credit Card
INV04087,C00925,2025-01-19,ST,P00480,Groceries,74.67,M,32,Credit Card
INV04087,C00925,2025-01-19,ST,P00270,Groceries,83.92,M,32,Credit Card
INV04087,C00925,2025-01-19,ST,P00216,Groceries,133.4,M,32,Credit Card
INV04087,C00925,2025-01-19,ST,P00002,Toys,48.74,M,32,Credit Card
INV04087,C00925,2025-01-19,ST,P00080,Electronics,3995.88,M,32,Credit Card
INV04088,C01214,2024-11-12,MK,P00078,Books,109.48,M,22,Mobile Payment
INV04089,C00560,2025-10-20,ST,P00491,Toys,48.25,M,69,Credit Card
INV04089,C00560,2025-10-20,ST,P00327,Toys,60.38,M,69,Credit Card
INV04089,C00560,2025-10-20,ST,P00013,Books,68.85,M,69,Credit Card
INV04090,C00933,2024-01-02,CYB,P00226,Groceries,56.73,M,61,Credit Card
INV04090,C00933,2024-01-02,CYB,P00067,Books,116.51,M,61,Credit Card
INV04090,C00933,2024-01-02,CYB,P00432,Groceries,132.39,M,61,Credit Card
INV04090,C00933,2024-01-02,CYB,P00094,Toys,28.33,M,61,Credit Card
INV04091,C00103,2024-07-05,ST,P00237,Groceries,130.02,F,38,Mobile Payment
INV04091,C00103,2024-07-05,ST,P00403,Groceries,123.42,F,38,Mobile Payment
INV04091,C00103,2024-07-05,ST,P00416,Books,73.09,F,38,Mobile Payment
INV04092,C00103,2024-10-13,CYB,P00278,Groceries,142.15,F,38,Mobile Payment
INV04092,C00103,2024-10-13,CYB,P00248,Toys,56.14,F,38,Mobile Payment
INV04092,C00103,2024-10-13,CYB,P00240,Toys,36.24,F,38,Mobile Payment
INV04093,C01303,2024-02-25,CYB,P00145,Books,111.31,M,55,Credit Card
INV04093,C01303,2024-02-25,CYB,P00223,Toys,30.79,M,55,Credit Card
